customer_id,customer_name,email,phone,age,gender,city,state,tier,pincode,signup_date,is_premium
CUST0847,Ijaya Venkatesh,zarnachoudhry@example.net,+912217978912,27,Female,Indore,Jharkhand,Tier 2,971705,2024-02-01,True
CUST0848,Adweta Narasimhan,latasamuel@example.com,02868112303,23,Female,Surat,Mizoram,Tier 2,681193,2024-06-20,True
CUST0849,Fariq Maharaj,advay09@example.net,9217790552,23,Male,Delhi,Nagaland,Tier 1,693351,2024-08-05,True
CUST0850,Yamini Yohannan,shettyadvik@example.net,03260119391,34,Male,Hyderabad,Andhra Pradesh,Tier 1,829742,2024-09-02,False
CUST0851,Ikshita Dara,poojabasak@example.net,+918581810450,22,Male,Hyderabad,Chhattisgarh,Tier 1,373615,2024-10-01,False
CUST0852,Samesh Raghavan,cdey@example.org,+915896933539,29,Male,Varanasi,Arunachal Pradesh,Tier 3,585615,2024-12-19,False
CUST0853,Shravya Koshy,nattlibni@example.com,+919792551164,45,Female,Gwalior,Haryana,Tier 3,902837,2024-09-10,True
CUST0854,Tanmayi Bala,oviyaradhakrishnan@example.com,+915342816441,33,Female,Delhi,Uttarakhand,Tier 1,101975,2024-01-26,True
CUST0855,Gaurika Wason,nimrat40@example.com,+910388027304,26,Female,Hyderabad,Chhattisgarh,Tier 1,636281,2024-09-12,False
CUST0856,Anika Setty,wadhwavictor@example.net,03096906764,23,Male,Ahmedabad,Tamil Nadu,Tier 1,922884,2023-02-14,True
CUST0857,Anamika Nagarajan,isaac35@example.net,7271743068,44,Male,Hyderabad,Nagaland,Tier 1,164034,2024-08-11,False
CUST0858,Yashica Tak,upmasavant@example.net,5833364770,42,Male,Delhi,Uttarakhand,Tier 1,130909,2022-11-20,False
CUST0859,Reyansh Vala,lbajaj@example.net,+916254204123,25,Male,Indore,Assam,Tier 2,577204,2022-06-25,False
CUST0860,Anmol Bhalla,gmagar@example.net,+912453810979,50,Male,Nagpur,Jharkhand,Tier 2,224870,2023-03-11,False
CUST0861,Matthew Ramakrishnan,niharika32@example.org,01742240432,31,Female,Bangalore,Maharashtra,Tier 1,189003,2024-07-01,False
CUST0862,Raagini Chaudhary,dkale@example.com,+912867202009,46,Female,Pune,Karnataka,Tier 1,662195,2023-04-20,False
CUST0863,Azaan Anne,udyati79@example.com,+910173259007,23,Female,Vadodara,Gujarat,Tier 2,130722,2022-11-02,True
CUST0864,Samarth Zachariah,vbarman@example.net,01672210454,25,Male,Bareilly,Telangana,Tier 3,171928,2022-05-26,False
CUST0865,Abeer Sha,damini36@example.org,+913442252160,39,Male,Surat,Chhattisgarh,Tier 2,239412,2022-04-17,False
CUST0866,Anita Mody,lsom@example.com,0326551327,21,Female,Kolkata,Maharashtra,Tier 1,794802,2024-10-28,False
CUST0867,Jagrati Zachariah,isaac60@example.org,+911915891268,24,Female,Moradabad,Madhya Pradesh,Tier 3,986478,2023-02-24,True
CUST0868,Jonathan Kala,draghavan@example.org,8447408378,22,Male,Pune,Assam,Tier 1,907499,2023-10-27,False
CUST0869,Rajeshri Mital,bedinetra@example.net,8369235348,39,Female,Bhopal,Himachal Pradesh,Tier 2,470821,2022-07-22,False
CUST0870,Eiravati Mahal,jgrover@example.net,+912123720550,62,Female,Lucknow,Gujarat,Tier 2,000088,2022-12-14,False
CUST0871,Bishakha Rau,lkhatri@example.org,0088991141,40,Male,Jaipur,Madhya Pradesh,Tier 2,091692,2023-08-09,False
CUST0872,Warda Jaggi,xwali@example.net,7906085481,29,Female,Chennai,West Bengal,Tier 1,746300,2023-01-01,False
CUST0873,Theodore Krish,gdani@example.net,+917118151985,34,Female,Agra,Tamil Nadu,Tier 2,582942,2022-02-05,True
CUST0874,Abha Arora,patilsamar@example.com,+914660756999,25,Female,Nagpur,Himachal Pradesh,Tier 2,946672,2022-01-29,False
CUST0875,Dalbir Devi,amol28@example.org,8223879402,23,Male,Agra,Madhya Pradesh,Tier 2,085817,2022-03-25,False
CUST0876,Laban Sibal,jagratihans@example.com,02357004129,22,Male,Moradabad,Bihar,Tier 3,851816,2023-02-12,False
CUST0877,Falak Pal,mangatmitali@example.org,+910792304660,26,Male,Pune,Arunachal Pradesh,Tier 1,283827,2022-04-18,False
CUST0878,Gaurav Gill,joshuasane@example.org,01204850766,47,Male,Ahmedabad,Tripura,Tier 1,344604,2022-05-15,True
CUST0879,Maanas Sarraf,okanda@example.com,00191530573,38,Male,Ahmedabad,Telangana,Tier 1,724358,2024-10-14,False
CUST0880,Vritti Rout,nihalnadkarni@example.org,2726708666,18,Male,Lucknow,Kerala,Tier 2,224197,2023-10-18,False
CUST0881,Yashvi Madan,urvashi71@example.net,+919035006184,28,Male,Nagpur,Mizoram,Tier 2,422354,2023-09-28,False
CUST0882,Chatresh Mohanty,jradhakrishnan@example.org,+912156495254,58,Male,Indore,Odisha,Tier 2,064411,2022-11-22,True
CUST0883,Rohan Buch,ubikakrish@example.org,6343594882,32,Female,Chennai,Telangana,Tier 1,884968,2022-06-07,False
CUST0884,Nidhi Lad,palanguneet@example.org,+912125434123,38,Female,Ahmedabad,West Bengal,Tier 1,160498,2022-02-06,True
CUST0885,Wriddhish Taneja,harishtiwari@example.com,+910320319789,26,Male,Patna,Punjab,Tier 2,114003,2023-10-21,False
CUST0886,Jackson Khosla,tanejahardik@example.net,08601625908,28,Male,Moradabad,Himachal Pradesh,Tier 3,947855,2023-04-08,False
CUST0887,Faraj Jha,ooak@example.com,2107288780,25,Male,Mumbai,Meghalaya,Tier 1,790371,2022-01-15,False
CUST0888,Pooja Bala,singhalmohammed@example.org,+919964771837,23,Female,Bhopal,Karnataka,Tier 2,076810,2023-10-08,True
CUST0889,Alexander Peri,udyati80@example.org,+914432362216,30,Male,Varanasi,Odisha,Tier 3,696857,2022-10-10,False
CUST0890,Urmi Bahri,rsavant@example.net,01691395215,23,Male,Bhopal,Arunachal Pradesh,Tier 2,642610,2023-02-08,False
CUST0891,Teerth Hora,chakradhar84@example.org,03198392484,35,Female,Surat,Mizoram,Tier 2,300416,2024-01-17,False
CUST0892,Alexander Mutti,chakradhardin@example.org,01675864633,59,Male,Indore,Sikkim,Tier 2,348110,2024-07-22,False
CUST0893,Jagat Majumdar,qsalvi@example.org,08961573855,22,Female,Jaipur,Telangana,Tier 2,281775,2023-05-22,False
CUST0894,Vivaan Pradhan,gtoor@example.com,04260972360,33,Female,Ahmedabad,Chhattisgarh,Tier 1,465467,2022-06-02,True
CUST0895,Balhaar Parmar,satheharsh@example.org,03087156478,41,Male,Kanpur,Rajasthan,Tier 2,703175,2023-12-29,False
CUST0896,Amol Grewal,eminhas@example.com,5726029254,50,Male,Kanpur,Tripura,Tier 2,862728,2023-04-22,False
CUST0897,Chakradev Sen,qsangha@example.org,+917632713538,54,Female,Firozabad,Madhya Pradesh,Tier 3,625923,2024-03-12,False
CUST0898,Yamini Soman,rayayushman@example.com,8693205534,61,Male,Moradabad,Andhra Pradesh,Tier 3,089273,2024-04-01,True
CUST0899,Fiyaz Narang,qsanghvi@example.org,03567078977,40,Female,Pune,Tamil Nadu,Tier 1,542619,2024-06-16,False
CUST0900,Wyatt Vyas,manan27@example.org,02732022271,47,Female,Bhopal,Bihar,Tier 2,757691,2024-12-30,False
CUST0901,Pallavi Gala,menonnakul@example.net,5144869830,26,Female,Nagpur,Kerala,Tier 2,169039,2024-02-04,False
CUST0902,Ayushman Gole,gatwal@example.com,+916471068017,38,Female,Kolkata,Manipur,Tier 1,316370,2022-10-06,False
CUST0903,Bachittar Manne,sathvikgoyal@example.com,02446931729,33,Female,Aligarh,Himachal Pradesh,Tier 3,638083,2023-06-16,False
CUST0904,Mitali Nair,darsh25@example.net,9851939327,29,Male,Delhi,Tamil Nadu,Tier 1,728129,2024-05-24,False
CUST0905,Tristan Pall,misrapushti@example.org,+916676527284,31,Female,Indore,Kerala,Tier 2,974995,2022-07-03,False
CUST0906,Aadi Tiwari,amitra@example.com,7560208019,46,Female,Hyderabad,Uttarakhand,Tier 1,902215,2022-02-06,False
CUST0907,Bachittar Mammen,bakhshi93@example.org,+915333202351,24,Female,Mumbai,Arunachal Pradesh,Tier 1,555019,2023-04-10,True
CUST0908,Bhanumati Narasimhan,karanidhi@example.net,8843933324,25,Male,Patna,West Bengal,Tier 2,629620,2022-12-18,False
CUST0909,Idika Yohannan,jasondate@example.com,01290759659,39,Male,Agra,Punjab,Tier 2,012376,2024-04-14,False
CUST0910,Vasana Sharaf,kamya42@example.org,+916294193759,44,Male,Mumbai,Uttar Pradesh,Tier 1,922671,2022-11-04,False
CUST0911,Harish Subramaniam,vincent62@example.com,07528646120,48,Female,Patna,Punjab,Tier 2,173009,2024-12-28,False
CUST0912,Amruta Murty,anamikabhat@example.org,+911153550514,43,Female,Chennai,Gujarat,Tier 1,191430,2024-07-10,False
CUST0913,Vedhika Shenoy,advikashukla@example.net,+915422188345,55,Male,Indore,Tamil Nadu,Tier 2,920487,2024-03-14,False
CUST0914,Raagini Tailor,nissac@example.org,+919986515902,28,Female,Firozabad,Karnataka,Tier 3,846408,2024-02-05,True
CUST0915,Rehaan Garg,rajeshri72@example.com,+910846729254,36,Female,Hyderabad,Gujarat,Tier 1,519628,2023-06-03,False
CUST0916,Qadim Palla,cherianqadim@example.com,6247286394,54,Female,Surat,Goa,Tier 2,122341,2022-09-05,False
CUST0917,Advay Arya,kramesh@example.net,00266045095,34,Female,Patna,Maharashtra,Tier 2,217400,2023-03-23,False
CUST0918,Chandresh Chad,yatanprabhakar@example.org,9222471193,28,Male,Moradabad,Madhya Pradesh,Tier 3,060827,2022-12-26,False
CUST0919,Ekani Ratta,mugdha16@example.org,06264385009,25,Male,Bangalore,Karnataka,Tier 1,723461,2024-01-25,False
CUST0920,Manan Kapoor,jharudra@example.com,+910944164231,34,Male,Pune,Madhya Pradesh,Tier 1,441372,2023-11-22,False
CUST0921,Lipika Virk,vansha60@example.com,3494290461,29,Female,Hyderabad,Meghalaya,Tier 1,518870,2023-12-22,True
CUST0922,Ranbir Gera,qadim02@example.com,3744417234,29,Male,Bangalore,Kerala,Tier 1,538694,2022-05-15,False
CUST0923,Noah Parmer,kala36@example.org,08904723864,38,Male,Nagpur,Assam,Tier 2,095385,2023-11-28,False
CUST0924,Vasatika Loyal,gavinraman@example.net,03599009378,43,Male,Kolkata,Assam,Tier 1,604761,2024-08-30,False
CUST0925,Tamanna Tiwari,anya37@example.org,06187564672,22,Male,Bangalore,Sikkim,Tier 1,368154,2023-04-02,False
CUST0926,Zilmil Pradhan,bhasinmanthan@example.com,02910845078,23,Male,Jaipur,Madhya Pradesh,Tier 2,435660,2024-12-14,False
CUST0927,Vedant Kota,bloke@example.net,3306773067,30,Male,Kolkata,Tamil Nadu,Tier 1,822266,2023-06-09,False
CUST0928,Finn Babu,ptrivedi@example.net,05385906739,64,Female,Jaipur,Maharashtra,Tier 2,428987,2024-01-09,False
CUST0929,Divya Naidu,mittallakshit@example.org,+917048618670,38,Male,Mumbai,Maharashtra,Tier 1,320162,2023-09-14,False
CUST0930,Urvi Handa,yashodharabuch@example.net,8271826533,36,Female,Nagpur,Manipur,Tier 2,708649,2024-06-16,False
CUST0931,Nidhi Manne,ayushmanjhaveri@example.net,9831354901,54,Female,Kolkata,Jharkhand,Tier 1,996706,2023-02-12,False
CUST0932,Devansh Oak,agupta@example.com,09824388430,28,Female,Lucknow,Tamil Nadu,Tier 2,178167,2024-07-19,False
CUST0933,Libni Puri,tristan15@example.net,9016492815,44,Male,Kolkata,Andhra Pradesh,Tier 1,701709,2024-02-19,True
CUST0934,Chanchal Basak,nbava@example.org,8081726282,25,Male,Meerut,Punjab,Tier 3,824485,2022-08-31,False
CUST0935,Tanvi Din,qarin74@example.org,+916806919612,59,Male,Bangalore,Uttar Pradesh,Tier 1,662080,2022-02-16,True
CUST0936,Anay Khatri,shandakshesh@example.net,+916344435962,38,Female,Delhi,Rajasthan,Tier 1,587012,2024-04-03,False
CUST0937,Luke Misra,kashvikale@example.com,0912375302,23,Male,Pune,Nagaland,Tier 1,976039,2022-01-18,False
CUST0938,Aadi Deo,xavier65@example.org,4055364818,43,Female,Firozabad,Uttarakhand,Tier 3,540364,2023-08-09,False
CUST0939,Jagat Pandey,ptara@example.net,04662323606,24,Male,Patna,Madhya Pradesh,Tier 2,998649,2024-03-03,False
CUST0940,Kashish Mukherjee,ighosh@example.net,+914298622699,22,Female,Delhi,Chhattisgarh,Tier 1,666179,2022-04-25,False
CUST0941,Peter Gulati,krishna99@example.net,2998335876,26,Male,Lucknow,Nagaland,Tier 2,779256,2024-06-25,False
CUST0942,Jairaj Koshy,orinder08@example.com,3153983912,31,Male,Nagpur,Chhattisgarh,Tier 2,000144,2022-01-20,False
CUST0943,Mohini Din,modyutkarsh@example.org,09134103897,37,Female,Jaipur,Karnataka,Tier 2,872099,2022-03-19,False
CUST0944,Falak Rajagopal,nathaniel24@example.org,09208235309,40,Male,Kanpur,Meghalaya,Tier 2,691948,2024-04-19,False
CUST0945,Jeremiah Bandi,neelima82@example.org,+917530796618,43,Male,Delhi,Maharashtra,Tier 1,724043,2024-08-21,True
CUST0946,Aarini Dara,eeshakar@example.org,3795610077,31,Male,Vadodara,Meghalaya,Tier 2,217503,2023-04-23,False
CUST0947,Praneel Bath,gauribobal@example.net,+918733703424,34,Male,Ahmedabad,West Bengal,Tier 1,474890,2023-10-13,False
CUST0948,Raagini Bal,awarrior@example.org,+915107651917,34,Female,Vadodara,Rajasthan,Tier 2,851732,2023-02-25,True
CUST0949,Farhan Loyal,leela34@example.org,1858055811,54,Female,Indore,Karnataka,Tier 2,449653,2024-04-16,False
CUST0950,Mitali Batta,asolanki@example.org,00930454184,58,Female,Kolkata,Andhra Pradesh,Tier 1,982218,2024-07-24,False
CUST0951,Lavanya Ramesh,balveerkhare@example.net,08864078802,18,Female,Delhi,Madhya Pradesh,Tier 1,295164,2022-02-07,False
CUST0952,Samuel Jani,hemasahni@example.org,+910397440880,28,Female,Bareilly,Tripura,Tier 3,708987,2024-12-11,False
CUST0953,Benjamin Dalal,zachariahbaghyawati@example.org,+911326611584,31,Female,Kolkata,Nagaland,Tier 1,805263,2022-03-08,False
CUST0954,Isaac Rau,merchantsuhani@example.net,2205397077,26,Female,Bangalore,Himachal Pradesh,Tier 1,447082,2022-10-17,True
CUST0955,Fariq Sawhney,mannmadhavi@example.net,+919953946766,44,Female,Bangalore,Chhattisgarh,Tier 1,235960,2024-09-22,False
CUST0956,Agastya Devi,vborah@example.net,00257870368,64,Male,Varanasi,Madhya Pradesh,Tier 3,506306,2023-07-19,False
CUST0957,Radha Anand,chaitanya28@example.net,+916409891039,22,Male,Hyderabad,Arunachal Pradesh,Tier 1,203025,2023-09-07,False
CUST0958,Adweta Nori,ryansharma@example.com,7953192600,29,Male,Ahmedabad,Punjab,Tier 1,027574,2022-07-30,False
CUST0959,Aarini Mahajan,calebnagar@example.com,8944538118,36,Female,Delhi,Andhra Pradesh,Tier 1,896558,2024-10-24,False
CUST0960,Barkha Narayanan,kravi@example.org,5217970566,36,Male,Ahmedabad,Andhra Pradesh,Tier 1,616248,2022-11-25,False
CUST0961,Sara Anne,saumya26@example.com,+912351585015,30,Male,Lucknow,Gujarat,Tier 2,173167,2023-10-20,False
CUST0962,Pallavi Bhagat,ria90@example.com,+912441339547,27,Male,Mumbai,Odisha,Tier 1,064531,2022-05-26,False
CUST0963,Unni Bhagat,triveni19@example.net,+918986646936,45,Male,Pune,Karnataka,Tier 1,183359,2024-11-22,False
CUST0964,Triveni Randhawa,prasadupadhriti@example.org,+913771843019,32,Male,Jhansi,Goa,Tier 3,095673,2024-02-08,False
CUST0965,Maanas Srinivas,kiaankade@example.net,04402825326,25,Female,Lucknow,Uttar Pradesh,Tier 2,699242,2022-12-04,False
CUST0966,Warjas Dutta,hamsinidhaliwal@example.org,+913209140169,24,Male,Agra,Gujarat,Tier 2,284423,2023-11-14,False
CUST0967,Ekavir Vohra,adityasubramanian@example.com,01545260756,23,Male,Jhansi,Odisha,Tier 3,383100,2023-04-07,True
CUST0968,Yatan Kala,qarinsankaran@example.net,2277773316,21,Female,Jaipur,Telangana,Tier 2,664707,2023-09-04,False
CUST0969,Janaki Ben,kritikabanerjee@example.com,5298424107,53,Female,Kanpur,Uttar Pradesh,Tier 2,027406,2022-01-06,False
CUST0970,Yashawini Ganesh,asetty@example.org,09062003638,32,Female,Mathura,Sikkim,Tier 3,646149,2024-01-06,False
CUST0971,Divya Sunder,hemangvirk@example.org,9798491498,42,Female,Chennai,Maharashtra,Tier 1,995504,2023-11-27,False
CUST0972,Luke Saha,nminhas@example.org,+913946121289,33,Male,Ahmedabad,Tamil Nadu,Tier 1,159485,2024-07-16,False
CUST0973,Amol Agrawal,gopalshravya@example.com,2239847422,46,Female,Indore,Karnataka,Tier 2,787188,2022-12-21,False
CUST0974,Kabir Jayaraman,pvora@example.net,7058416806,33,Male,Bangalore,Tamil Nadu,Tier 1,349564,2024-03-28,True
CUST0975,Mahika Bakshi,yutika67@example.net,09638309723,38,Female,Bareilly,Madhya Pradesh,Tier 3,080926,2023-12-28,False
CUST0976,Nandini Deo,chaudharyomya@example.com,05786457865,30,Male,Ahmedabad,Karnataka,Tier 1,751247,2022-05-10,False
CUST0977,Abdul Amble,rajusanya@example.com,6824051665,30,Male,Delhi,Himachal Pradesh,Tier 1,122444,2023-11-01,False
CUST0978,Chaman Ahluwalia,sakshamjaggi@example.net,08608357017,30,Male,Gwalior,Andhra Pradesh,Tier 3,630944,2022-04-17,False
CUST0979,Yauvani Sabharwal,ghosechakradev@example.net,00898309413,62,Male,Mumbai,Himachal Pradesh,Tier 1,961979,2022-08-28,False
CUST0980,Krishna Mahajan,michael84@example.org,+915694804507,45,Female,Jaipur,Gujarat,Tier 2,674809,2024-01-24,False
CUST0981,Udant Krishnamurthy,nayarchakradev@example.org,6029442031,25,Female,Lucknow,Kerala,Tier 2,584907,2023-05-16,False
CUST0982,Mitesh Baria,gopalsarraf@example.net,07486759514,45,Male,Indore,Assam,Tier 2,482308,2022-10-25,False
CUST0983,Ekaja Venkatesh,zvarkey@example.com,+919623326058,33,Male,Gwalior,Madhya Pradesh,Tier 3,276748,2024-03-21,False
CUST0984,Sachi Hans,rajagopalanneha@example.org,3151817882,33,Female,Ahmedabad,Jharkhand,Tier 1,655946,2022-11-22,False
CUST0985,Osha Dua,kiaansharma@example.net,+913717989022,25,Male,Bangalore,Haryana,Tier 1,900654,2024-08-25,False
CUST0986,Christopher Mand,lsekhon@example.com,4176755398,25,Male,Chennai,Assam,Tier 1,737815,2024-04-22,False
CUST0987,Ekani Tak,mittalkala@example.net,6268384887,26,Female,Delhi,Maharashtra,Tier 1,802076,2024-06-24,False
CUST0988,Wazir Rastogi,goleishwar@example.net,9051881298,32,Male,Ahmedabad,Mizoram,Tier 1,182070,2022-05-04,True
CUST0989,Balhaar Dani,shakevin@example.org,02982689334,20,Male,Surat,Tamil Nadu,Tier 2,497035,2023-09-17,False
CUST0990,Vritti Narang,nvaidya@example.com,3355707731,37,Male,Bangalore,Tripura,Tier 1,315550,2022-03-10,False
CUST0991,Ria Bali,joshua18@example.com,9384440458,27,Male,Mumbai,Nagaland,Tier 1,114147,2024-11-24,False
CUST0992,Michael Karan,chandran36@example.net,01568910977,35,Male,Kanpur,Punjab,Tier 2,802344,2022-03-21,False
CUST0993,Yauvani Manne,nisha79@example.com,+913664016329,28,Male,Indore,Karnataka,Tier 2,378315,2023-07-09,False
CUST0994,Jasmit Sethi,manansarna@example.org,+918683029158,48,Male,Mathura,Kerala,Tier 3,233241,2024-06-23,False
CUST0995,Ekapad Palan,yug96@example.com,+917344674621,43,Female,Kanpur,Kerala,Tier 2,841749,2023-08-07,True
CUST0996,Devansh Sathe,nayaragastya@example.org,+911816981413,27,Female,Indore,Uttar Pradesh,Tier 2,476094,2022-06-28,False
CUST0997,Vidhi Sengupta,atharv29@example.net,+918643302650,35,Male,Ahmedabad,Odisha,Tier 1,218366,2024-05-23,False
CUST0998,Jatin Purohit,bsachdev@example.org,+912563420222,26,Female,Delhi,Sikkim,Tier 1,499801,2023-12-04,False
CUST0999,Pallavi Kant,wsura@example.net,0177915244,24,Male,Pune,Uttarakhand,Tier 1,144092,2022-11-21,False
CUST1000,Inaya Bhatnagar,zmodi@example.com,04260186372,22,Female,Nagpur,Madhya Pradesh,Tier 2,199569,2022-11-25,False
